url,data,like
https://yellotalk.co/yell/67615556,หิวอะออแนต้แปตัๆถๆหตป้น้ปนนป้น้กจี,0 0
https://yellotalk.co/yell/67615558,ฝนตกไม่ว่าฟ้าร้องพอเลย คนกลัวจะอยู่ยังไง,0 2
https://yellotalk.co/yell/67615559,มันมีจริงหรอวะคนที่ตื่นมาละแดกเบียร์เลยละเค้าทำทำไมอะ,5 0
https://yellotalk.co/yell/67615560,ถ้าเข้าเลทเกิน45นาที ยังมีสิทสอบไหม ฝนไม่มีท่าทีจะเบาเลย,5 0
https://yellotalk.co/yell/67615561,ปดติวัยทำงานเขามี FWB กันมั้ย,1 0
https://yellotalk.co/yell/67615563,ท่าหมาลงสตอรี่แอคหลุมดีป่ะ555,36 1
https://yellotalk.co/yell/67615564,รถไฟบ้านเราถ้าทำสีพาสเทลกับเบจจะดูตะมุตะมิเหมือนเกียวโตมากเลยนะ,0 0
https://yellotalk.co/yell/67615565,ไปสอบกันไงอะ🥲🥲🥲🥲,2 0
https://yellotalk.co/yell/67615566,มาลองเปย์คลิปสิคะ😜,4 0
https://yellotalk.co/yell/67615567,ถ้าเราขอสเตทเม้นท์ในแอปธนาคารมันจะดูได้ป้ะว่าเงินเข้ากี่รายการ เงินออกกี่รายการ,5 0
https://yellotalk.co/yell/67615568,เด็ก มฟล ปีนี้เป็นนักศึกษายังไม่พอ เป็นผู้ประสบภัยด้วย,0 1
https://yellotalk.co/yell/67615569,น่าจะย้ายไปอยู่กับยายตั้งแต่เด็ก ไม่งั้นใช้ชีวิตเป็นแล้ว  อยู่กับย่า ใช้ชีวิตไม่เป็น กบในกะลามาก,37 0
https://yellotalk.co/yell/67615571,เเม้งอยู่ๆก็อยากไปวัด,0 0
https://yellotalk.co/yell/67615572,ใส่แว่นสายตาครั้งแรก เราต้องโฟกัสแค่ตรงกลางแว่นใช่มั้ย? รู้สึกเวลามองโทรศัพท์เหมือนตรงกลางโทรศัพท์นูนขึ้นมาเลย ปกติใช่มั้ย? สั้นเกือบ600 เอียง200,0 0
https://yellotalk.co/yell/67615573,อีหน่อแตดแปลว่าไร,2 0
https://yellotalk.co/yell/67615574,อันนี้คือเราผิดป่ะ เราเอาไฮไลท์ที่พูดถึงแฟนในไอจีออก แล้วแฟนถามเอาออกทำไม  ในขณะที่แฟนไม่เคยตั้งถึงเราเลย  ตั้งแต่ไฮไลต์ที่พูดถึงแต่ตัวเอง 😅,8 0
https://yellotalk.co/yell/67615576,คนเข้าหาเข้ามาคุยกับกูมีแต่คนฉลาดๆเก่งๆ ละกูโง่อะเขาบอกว่าชอบคุยเพราะกูดูฉลาด แต่จริงๆแค่ดูเหมือนอะมึง,6 0
https://yellotalk.co/yell/67615578,เดท เซนทรัลกัน,6 0
https://yellotalk.co/yell/67615579,บุคลิกภาพ ท่องเที่ยวปี3 ตอนนี้จารเช็คชื่อไหม,0 0
https://yellotalk.co/yell/67615580,ขอร้านรับหิ้วหน่อยงับ,1 0
https://yellotalk.co/yell/67615581,สาวหื่นๆคุยกันค้าบ,0 0
https://yellotalk.co/yell/67615582,ฝนตกทั้งวันต้อนรับเดือนตุลาคม,1 0
https://yellotalk.co/yell/67615584,สงสารคนมีสอบอะ,0 21
https://yellotalk.co/yell/67615585,มีใครขายบราปีกนกมุ้ย,1 0
https://yellotalk.co/yell/67615586,กับ สส ครั้งแรก เตรียมตัวยังไงครับ ปกติมีแค่กับ ญ,0 0
https://yellotalk.co/yell/67615587,คนทิ้งเขาเตรียมตัวสำรองมาดี ส่วนเราไม่ได้คิดจะมีใครสำรองก็ต้องเคว้งแบบนี้แหละ,0 2
https://yellotalk.co/yell/67615588,ข้อสอบวิทย์ง่ายมากงับๆๆๆ,1 -2
https://yellotalk.co/yell/67615589,ง่วงอ่ะ,0 0
https://yellotalk.co/yell/67615590,อยากสกินชิพตอนนี้ครับจะกลับกทมแล้ว,4 0
https://yellotalk.co/yell/67615591,มีทร์ตโอชินแบ่งขายชิ้นละ30฿ค่ะ ได้14ตค ว่าง4,0 0
https://yellotalk.co/yell/67615592,ฝนตกละไปสอบยังไง,0 0
https://yellotalk.co/yell/67615593,อยากมีคนคุยเป็นสาวมัธยม,0 0
https://yellotalk.co/yell/67615594,อยากมีคนคุยเป็นสาวมัธยม,0 0
https://yellotalk.co/yell/67615595,กยศ ไม่ได้รักเราขนาดนั้นเดือนที่เเบ้วก็ไม่ได้🫠,0 0
https://yellotalk.co/yell/67615596,หาคนคุยกทมครับม.ปลาย มหาลัย,0 0
https://yellotalk.co/yell/67615597,"🫧 POD หัวละ 90.- 🚨
-Marbo
-Infy Plus
-Pop up Max
-Relx
-Cliq 5%
หัวพอต SALE 75.-
5000 คำ 150.-
6000 คำ 160.-
📌 วินส์ตัน หน้าโฮมสวีท",0 0
https://yellotalk.co/yell/67615598,"🫧 POD หัวละ 90.- 🚨
-Marbo
-Infy Plus
-Pop up Max
-Relx
-Cliq 5%
หัวพอต SALE 75.-
5000 คำ 150.-
6000 คำ 160.-
📌 วินส์ตัน หน้าโฮมสวีท",1 0
https://yellotalk.co/yell/67615599,หา ญ .คอลไอจีหลุม,0 0
https://yellotalk.co/yell/67615600,คนที่ไม่ชอบสกินชิพนี้ คือไม่ชอบให้กอดเลยเหรอ,1 0
https://yellotalk.co/yell/67615601,วาสนาเขาได้ขยับรถให้กัน,4 0
https://yellotalk.co/yell/67615603,หา ญ คอลจีหลุม,0 0
https://yellotalk.co/yell/67615604,โทรคุยกันครับ,2 0
https://yellotalk.co/yell/67615605,ต่อทะเบียนตรงเจ๊หอม เอาเเต่เล่ม ไม่เอารถไปได้มั้ย,8 1
https://yellotalk.co/yell/67615607,ทิชชู่ห้องน้ำศร4 หายไปไหน เข้าชั้น1 กะไม่มี ชั้น5 ก็ไม่มี,0 0
https://yellotalk.co/yell/67615608,ใครพอรู้บ้างครับว่าพวกโซนหนังสือกีตาร์ในหอสมุดอยู่บริเวณไหน,0 1
https://yellotalk.co/yell/67615609,โจ๊กหวานเปิดไหมคะ แล้วเขาส่งไหม,0 0
https://yellotalk.co/yell/67615610,ส้มตำ หมูปิ้ง พร้อมส่งงับ...,1 0
https://yellotalk.co/yell/67615611,นูกัตมันอร่อยหรอวะ,4 0
https://yellotalk.co/yell/67615612,กำลังไว้ผมยาวว่าจะไว้ผมยาวๆ2ปีเลยไม่ตัดว่ามันจะไปสุดแค่ไหน แต่ทุกแว้บในหัวตอนผมติ่งหูก็น่ารักสัสๆเลยนะ (คิดเอง)ส่วนคนอื่นคิดว่าเราไว้ผมยาวเข้ากว่ามันก็สวยนะแต่ผมสั้นน่ารักจับใจ,0 0
https://yellotalk.co/yell/67615613,หน้ามันมาก ใช้กันแดดของอะไรดี,1 0
https://yellotalk.co/yell/67615614,ชลบุรีเลิกหวานมากยัง,2 0
https://yellotalk.co/yell/67615615,มีหมอมั้ย,9 0
https://yellotalk.co/yell/67615616,มาทำงาน 🙅 มาง่วงนอน ✅,2 0
https://yellotalk.co/yell/67615618,หาคนทำความสะอาดคอนโดจากที่ไหนกะนคะ,0 0
https://yellotalk.co/yell/67615619,รังสิตเปิดไหม,0 0
https://yellotalk.co/yell/67615621,บางแสนเค้าหวานมากไม่มีละอ่อ55,0 0
https://yellotalk.co/yell/67615622,มีใครส่งอเดปเตอร์ชาร์ปากกาไอแพด1,0 0
https://yellotalk.co/yell/67615623,ใครมีตารางสอบไฟนอลบ้างง,4 0
https://yellotalk.co/yell/67615624,แยกอ่าวมีด่านมั้ยคะ,0 0
https://yellotalk.co/yell/67615625,ตรงไหนมีขนมเบื้องขายมั้ยย,1 0
https://yellotalk.co/yell/67615627,จะมีแฟนสักคนได้ทีนี่มันช่างยากเหลือเกิน,0 0
https://yellotalk.co/yell/67615629,ขอโอเพนเเชทกะเต๋วหน่อยย,1 0
https://yellotalk.co/yell/67615630,หิวนม🥺,0 0
https://yellotalk.co/yell/67615631,ห้องพยาบาลมอเราเปิดมั้ย,0 0
https://yellotalk.co/yell/67615633,นักเขียนบอกนักอ่านไปเลยค่ะว่าขอบคุณนะคะที่กล้าสอนหนู บางคนรีบเข้ามาโวยเข้ามาสอน ไม่ได้รู้ตัวเลยว่าตัวเองนั่นแหละที่พิมพ์ผิด อยากแต่จะสอนแต่ไม่รู้จริง,0 4
https://yellotalk.co/yell/67615634,จอดซ้อนคันละยังล็อคคออีกค รวยยย,0 1
https://yellotalk.co/yell/67615635,หา FWB ไว้นัดกัน หมี ช ทำงานแล้ว หาแถวกทม รังสิตครับ,0 0
https://yellotalk.co/yell/67615636,กำแพงแสนร้านไหนมีอาหารเจขายบ้าง,4 0
https://yellotalk.co/yell/67615637,อยากโดนเย้ดดดดดด กรี้สสาาาาาาายจจ,39 0
https://yellotalk.co/yell/67615638,Do you wanna know what's the difference between science and religion? Science builds planes and skyscrapers. While religion brings them together.,1 1
https://yellotalk.co/yell/67615639,หาเพื่อนชลบุรีครับ หมีมหาลัย,0 0
https://yellotalk.co/yell/67615640,คิดถึงแฟนเก่าว่ะ,2 0
https://yellotalk.co/yell/67615641,เมื่อไหร่ชลบุรีฝนจะตก,1 0
https://yellotalk.co/yell/67615642,หาคนคุยครับอายุ23,0 0
https://yellotalk.co/yell/67615645,อยากมีคนตอกประจำคับ,0 0
https://yellotalk.co/yell/67615646,ขายรถยนต์มือ 2 ควรไปขายที่ไหนดีอ่ะ 🥹,1 0
https://yellotalk.co/yell/67615647,แด๊ดดี้ขาาา,4 0
https://yellotalk.co/yell/67615648,วันนี้ไปกินข้าวกับเพื่อน ช ที่สนิทมากสมัยเรียนมหาลัย พูดกับมันเล่นๆว่าสมัยก่อนกูไปนั่งเล่นห้องมึงทุกวันมึงยังไม่คิดอะไรเลย มันบอกว่าจริงๆมันคิดนะ,15 0
https://yellotalk.co/yell/67615649,หาคนเน้ดดประจำค้าบ อยากเน้ดจะแย่ไม่ได้เน้ดมาปีกว่าแล้ว🥺,2 0
https://yellotalk.co/yell/67615650,หาร้านกันคิ้วดีๆ,0 0
https://yellotalk.co/yell/67615651,30+ ในเยลหาคนคุยยากเนอะ ส่วนมากติดอายุกัน กลัวคุยไม่เข้าใจกันบ้าง อะไรบ้าง,16 0
https://yellotalk.co/yell/67615653,อาวี แพต,9 0
https://yellotalk.co/yell/67615654,กูจะหลับคาที่ทำงาน ช่วยด้วย,3 0
https://yellotalk.co/yell/67615655,มตบางคนแบบ กุเหนื่อยจะคุยกับมึงมาก คนที่ดีก้ดีไปเลย ส่วนคนแปลกก็หน้าเดิมๆ,0 1
https://yellotalk.co/yell/67615656,ไม่กล้าดูเรื่องวีนาอะ กลัวจิตตก แค่ฟังสปอยยังแบบ ทำไมคนฆ่ามันเหี้ยมอะไรขนาดนั้น เหมือนไม่ใช่คนเลย,0 0
https://yellotalk.co/yell/67615657,มีขนมอะไรน่าซื้ออร่อยๆไปฝากผู้ใหญ่บ้างคะแนะนำหน่อย,11 0
https://yellotalk.co/yell/67615658,54 ยาวๆ เมื่อคืนฟินจริงๆ,11 0
https://yellotalk.co/yell/67615660,มีญ.คอลไอจีมั้ยย,0 0
https://yellotalk.co/yell/67615661,หาร้านหิ้ว,0 0
https://yellotalk.co/yell/67615662,คุชชั่นจาวินเดโซลซื้อที่ไหนอะ,2 0
https://yellotalk.co/yell/67615664,อยากเจอคนจริงใจ,2 0
https://yellotalk.co/yell/67615665,แนะนำคลินิกดริปวิตามิน แถวศรีราชาทีค่ะ,0 0
https://yellotalk.co/yell/67615667,ถ้าอยากกลัยไปคบกับแฟนเก่าที่เลิกกันไม่ดีพอจะมีวิธีไหมครับ,2 0
https://yellotalk.co/yell/67615669,เพิ่งตื่น หาสาวคุย 18+ แก้เหงากันครับ,0 0
https://yellotalk.co/yell/67615670,หาร้านรับหิ้วจับกัง,2 0
https://yellotalk.co/yell/67615671,มีขนมอะไรน่าซื้อไปฝากผู้ใหญ่มั้ยคะ ขออร่อยๆ,2 0
https://yellotalk.co/yell/67615672,คิวว่างน้า จองคิวทำเล็บกันคั้บ 🫶🏻💅🏻,1 0
https://yellotalk.co/yell/67615673,ไม่ชอบความรู้สึกที่ร้องไห้เพราะน้อยใจเลย มันเจ็บกว่าร้องเพราะเสียใจอีก,0 1
https://yellotalk.co/yell/67615674,เบื่อโว่ยยย,0 0
https://yellotalk.co/yell/67615675,เป็นคนนึงที่เพิ่งมารู้ตัวเองว่าชอบไม่ชอบอะไรถนัดไม่ถนัดอะไรก็ตอนใกล้เลข3ละอะ คือที่ทนเรียนทนทำงานมา สุดท้ายคือไปต่อไม่ไหวเว่อ สนับสนุนให้เด็กๆรีบค้นหาตัวเองมากๆ จะได้ไม่เสียเวลาแบบพี่,0 0
https://yellotalk.co/yell/67615676,ผชที่ให้ผญสอนเรื่องเน้ดนี่ไม่น่านัดด้วย5555,3 0
https://yellotalk.co/yell/67615678,ฝนตกแบบนี้เซเว่นส่งมั้ยคะ;-;,1 0
https://yellotalk.co/yell/67615680,เหมือนจะใช่แต่ก็แค่เหมือน,0 0
https://yellotalk.co/yell/67615681,มึง ฝนตกขนาดนี้เเง้นไปสอบไงกุไม่ได้หาข้ออ้างไม่อยากสอบแต่่ใันล้มจิงอห เม็ดใหญ่ละเจ็บ คนใส่เเว่นอีก ถึงเรียกแกร้ปแม่งกะคิดแพงขึ้นอีก เข้าแค่่มออิห่านจิก ทำไมไม่รอพ้นอาทิตนี้ก๊อนนนน,2 0
https://yellotalk.co/yell/67615683,อายุ 27 แล้วสินะตัวเรา รู้สึกแก่ค่า 🥹,15 0
https://yellotalk.co/yell/67615684,อยากกินช็อก โกแลตดูไบ แถวนี้มีใครทำขายไหม,3 2
https://yellotalk.co/yell/67615685,พวกมังฮวาจะมีฉากทำนองแบบ ตัวละครรู้สึกอึดอัดไม่สบายใจแต่ต้องกินข้าว เลยทำให้ท้องอืด มันเป็นจริงๆใช่ปะ คือกูตะกละมาก ต่อให้กูไม่ชอบอีนั่นแต่ต้องแดกก็กินปกติ จะท้องอืดเวลาเคี้ยวไม่นาน,0 0
https://yellotalk.co/yell/67615686,โจ๊กหน้าหอในมามั้ยคะวันนี้,1 0
https://yellotalk.co/yell/67615689,หาแอคล็อคฟอลงับ อยากสนับสนุน,0 0
https://yellotalk.co/yell/67615690,รู้ว่าบน Bts mrt มันมีกลิ่นนู้นกลิ่นนี่ ก็แทนที่จะใส่แมสมาหรือไม่ก็ซื้อยาดม มาดม ไม่ใช่มาฟุดฟิดอยู่ข้างหูคนอื่น มันน่ารำคาญ,2 1
https://yellotalk.co/yell/67615691,"💰ปล่อยกู้ KUSRC รายวัน,รายอาทิตย์,รายเดือน ดอกเบี้ยเป็นมิตร คุยกันง่ายใจดี
📍เฉพาะคนที่เรียนอยู่เท่านั้น
📍ข้อมูลเป็นความลับทั้งหมด
( ปล่อยทุกชั้นปีที่เรียนอยู่เท่านั้น )

https://lin.ee/0ygsdKS",0 0
https://yellotalk.co/yell/67615692,ต่อทะเบียน เอาเล่มเเต่ไม่เอารถไปได้มั้ยคับ ถ้าไม่ได้ไปต่อที่ขนส่งอะแบบต่อร้านปกติ,4 0
https://yellotalk.co/yell/67615693,อย่าหาแฟนในเยลเลย หนีไป เราเป็นผู้ประสบภัยอยู่ 😖,16 4
https://yellotalk.co/yell/67615694,คิดไงกะพวกอยู้กทม การงานไม่ทำ แต่เสบ้อไปดูหมูเด้งที่ชลบุรี,4 0
https://yellotalk.co/yell/67615695,"🌈ปล่อยกู้ เด็กม.เกษตรศรีราชา เรียนอยู่เท่านั้น✨•รายเดือน,รายอาทิตย์• ปล่อยยอดสูง ดอกไม่แพงคุยกันได้เอกสารไม่ยุ่งยาก #5นาทีเงินเข้าบัญชี ความลับทั้งหมด💵 ทักเลย
https://lin.ee/oHNABiB",0 0
https://yellotalk.co/yell/67615696,เงินกู้ เงินด่วน💸,2 0
https://yellotalk.co/yell/67615697,หิวหวะ,0 0
https://yellotalk.co/yell/67615698,หมีปี2แล้วยังนั่งตะลัยไม่เป็ย🥹🥹,7 0
https://yellotalk.co/yell/67615699,พี่เล่นกับใจผมไม่พอ เล่นกับจู๋ผมอีก,9 0
https://yellotalk.co/yell/67615700,มอนิ่งค่าาา,16 0
https://yellotalk.co/yell/67615701,โดนอปป้าเกาหลีหักอกอ่ะ😭,1 0
https://yellotalk.co/yell/67615702,เอ้าพอกูบอกอ้วน ลบโพสเลยหรอ,0 0
https://yellotalk.co/yell/67615703,ไฟตกเน็ตหอดับ กุอ่านหนังสืออยู่ อีควายยยยยยยยยยยย,0 0
https://yellotalk.co/yell/67615704,ไม่ได้ดูซีรีส์นานมาก จนสายตาไม่ค่อยคุ้นเคยกับซับไตเติล เปิด iqiyi คือมึนตึ้บ ละซับทำงงด้วยนะ ชื่อคนเกาน่าจะยงซออะไรสักอย่าง มันแปลออกมาหยิ่นเซ่อ จะบ้า,0 0
https://yellotalk.co/yell/67615705,หาสาวที่สนใจbdsm คุยกันครับ กทม,2 0
https://yellotalk.co/yell/67615706,กูกับแมวจะช็อคในห้อง อิเหี้ย,1 0
https://yellotalk.co/yell/67615707,อหหหห ฟ้าาาาาสแรงมากกก,0 0
https://yellotalk.co/yell/67615708,หาตอกครับ,5 0
https://yellotalk.co/yell/67615709,หานัดครับ กทม หมี ช ทักมาคุยกันก่อนได้ครับ ไม่ถูกใจไม่เป็นไรครับ หา FWB ระยะยาวด้วยนะครับ,0 0
https://yellotalk.co/yell/67615711,กูถูกหวยมาได้แสนนึงอะ แต่อยากได้แค่ไอโฟน13 เพราะชอบ มันคุ้มปะวะ,9 0
https://yellotalk.co/yell/67615712,น๊อคๆ หากู้เงิน 1000 งับ คิดดอกได้ สามารถให้ข้อมูลประกอบการกู้ได้ครับ คอนแทคในเม้นนะฮะ,9 0
https://yellotalk.co/yell/67615713,อยากโดนตอก แต่กลัวเหนื่อย,27 0
https://yellotalk.co/yell/67615714,กฎแห่งยำ เปรี้ยวนำเสมอ,1 0
https://yellotalk.co/yell/67615715,ดังมากกกกกกกกก,0 0
https://yellotalk.co/yell/67615716,ทักคุยกันไหมสาวๆๆ,0 0
https://yellotalk.co/yell/67615717,ฟ้าก็ร้องดังเกินนน,0 0
https://yellotalk.co/yell/67615720,ช่วยซื้อเวย์โปรตีนหน่อยค้าบ ของ Plantae รส coconut latte แล้วก็มี pre post กินก่อนหลังออกกำลังกาย ถูกกว่าซื้อเองเยอะมากเลยน้า 🥺 ส่งถึงหอเลยงับ🛵🛵,2 0
https://yellotalk.co/yell/67615721,อ่านนส.อยู่ดีๆ ฟ้าร้องดังปุ๊ปปป ลืมมมมมมม !!!!,0 1
https://yellotalk.co/yell/67615722,อยากคุยกับเพื่อนเซลล์,4 0
https://yellotalk.co/yell/67615723,เหงา คุยกันน,2 0
https://yellotalk.co/yell/67615724,แฟนสี่คนได้จากเยลหมดเลย หล่อ การศึกษาดี แต่spฉ่ำ กลัวหลุดมาก แต่ก็มั่นใจแต่ก็ เห้อ,6 0
https://yellotalk.co/yell/67615726,ขาแว่นพาดหนู แล้วขาหนูพาดไหนหรอคะ555555,8 0
https://yellotalk.co/yell/67615727,วันนี้ร้านทำเล็บพลาซ่ามากี่โมงหรอคะ,2 1
https://yellotalk.co/yell/67615728,หาคุยเสวครับ,0 0
https://yellotalk.co/yell/67615729,เด็กปี1เดะนี้โตมาก,7 0
https://yellotalk.co/yell/67615730,แม่มี50บาทมั้ย หนูขอหน่อย2ใบ,4 0
https://yellotalk.co/yell/67615731,หารถเข้ามอจริงจังค่ะ,0 0
https://yellotalk.co/yell/67615732,ตุลาคม แล้วเธอก็ลากุด้วย,2 0
https://yellotalk.co/yell/67615733,มีร้านทำเล็บที่คิวว่างวันนี้ไหมคะ,0 0
https://yellotalk.co/yell/67615734,ทุกคนช่วยด้วยย คือว่าเราแอบชอบเพื่อนที่ไม่สนิทกันเลยย ไม่เคยคุยกันเคยเห็นหน้าอย่างเดียว จะส่ง hello oc. มันจะแปลกมั้ย,10 0
https://yellotalk.co/yell/67615735,มีร้านไหนขายคุกกี้แบบชังกี้ชิววี่บ้าง อยากอีทเกิน,0 0
https://yellotalk.co/yell/67615736,หาคนคอลคุยเล่น วันนี้ว่างงงงงงง,8 0
https://yellotalk.co/yell/67615737,ไปสอบไง แว้นมอไซไม่ได้อั ใส่แว่น แล้วแกร๊ปแพงไหมอะ แงงงง,0 0
https://yellotalk.co/yell/67615738,ให้กุพายเรือไปสอบเหรออีเหี้ย,1 1
https://yellotalk.co/yell/67615739,ชั้นเกลียดผู้ชายในเกมสุดๆ คนดีๆโอเคเจอน้อยกว่า *จากประสบการณ์ส่วนตัว*,2 0
https://yellotalk.co/yell/67615740,มันตกตรงแต่กี่โมงอะ,4 0
https://yellotalk.co/yell/67615741,เดือนที่เฝ้ารอมาตลอด1ปี🥹🥹🥹🥹,0 0
https://yellotalk.co/yell/67615742,กูขำ อิสแตดด่าอาจารย์มหาลัยว่าเฟคนิวส์5555555,0 0
https://yellotalk.co/yell/67615743,จะดูยังไงว่าตอนไหนถึงจะขอคบเปนแฟนได้,1 0
https://yellotalk.co/yell/67615744,เค้าฝันถึงกูแล้วมึงง,0 0
https://yellotalk.co/yell/67615745,ถ้าเราเอาแอคไก่ไปคุยกะแฟนเก่า ผิดไหม,2 0
https://yellotalk.co/yell/67615746,มีใครรับหิ้วDIYมั้ยคะ,2 0
https://yellotalk.co/yell/67615747,เช้าๆมันเหงา55555ญญ.,2 0
https://yellotalk.co/yell/67615748,หา ญ คุยจีหลุมแบยสุภาพครับ,8 0
https://yellotalk.co/yell/67615750,หาร้านขายแชมพูแห้งครับ,0 0
https://yellotalk.co/yell/67615751,ฟ้าร้องดังมาก แฟนรีบมากอดเลย กลัวเรากลัว😜,5 -6
https://yellotalk.co/yell/67615752,มีใครสนใจสักปากแก้คล้ำไหมม เคสรีวิว โดยอาจารย์,2 0
https://yellotalk.co/yell/67615753,หาคนคุยครับ,2 0
https://yellotalk.co/yell/67615754,อยากมีแฟน อยากมีความรักดีๆ ที่ทุ่มเทไปแล้วไม่เสรยใจทีหลัง,6 0
https://yellotalk.co/yell/67615755,หวย 3 ตัวหลัง กับ 3 ตัวล่างเหมือนกันมั้ย,5 0
https://yellotalk.co/yell/67615756,หา อพช ร้านกล่องจุ่ม,0 0
https://yellotalk.co/yell/67615757,ตื่นสายแต่งหน้าไม่ทันเล้ยย,1 0
https://yellotalk.co/yell/67615758,อยากถูกหวยใครมีเลขเด็ดมั้ย5555,2 0
https://yellotalk.co/yell/67615759,ผญ เป็นเมนน์แล้วมาหงุดหงิดในที่ทำงานนี่แม่งน่าตบนะ ไม่ใช่ผัวหล่อนสักหน่อย เลี้ยงดูมายังไงถึงได้มีความคิดว่าฉันเหวี่ยงใครก็ได้,0 1
https://yellotalk.co/yell/67615760,นี่เป็นคนไม่เชื่อเรื่องรักแรกพบเลย,2 0
https://yellotalk.co/yell/67615761,เข้าใจได้ว่าคุณก็ชอบคนดังคนสวย แต่คุณอย่าลืมว่าพวกผญ คนดังคนสวยเขาก็มีตัวเลือกของเขา,2 5
https://yellotalk.co/yell/67615762,"ปีหน้าอาจจะมีแฟน 5 คนก็ได้ 
ใครจะไปรู้",1 0
https://yellotalk.co/yell/67615763,ฝนจะหยุดกี่โมงง,0 0
https://yellotalk.co/yell/67615765,ไม่ชอบเลย เวลานั่งรถตู้แล้วโดนให้นั่งเบาะกลางอะ มันไม่สบายเลย ร้อนตูด แล้วขึ้นก่อนแทนที่จะได้เลือกที่นั่ง ต้องมาทนนั่งไม่สบายตลอดทาง อีกคนก็ลงทีหลังเราแค่หน่อยเดียวเอง ครั้งหน้าเจอแน่ ไม่ยอมๆ,0 7
https://yellotalk.co/yell/67615766,ห้องพยาบาลเปิดมั้ย,0 0
https://yellotalk.co/yell/67615768,ฟ้าเลิกเเล่บก่อน มาตราที่ท่องจำเมื่อกี้หายหมด,0 0
https://yellotalk.co/yell/67615769,ถ้าวันนี้ถูกหวยจะแจกตัง,4 0
https://yellotalk.co/yell/67615770,น่าหี หรือ หน้าหี อะเวลาด่ากัน,3 0
https://yellotalk.co/yell/67615771,ฟ้าจะถล่มมั้ยมึง,0 1
https://yellotalk.co/yell/67615772,ฝนตกฟ้าทล่มแบบนี้ไปสอบไงอะ,7 0
https://yellotalk.co/yell/67615773,เล่มชมพูทุนคืออะไรหรอคะ,0 0
https://yellotalk.co/yell/67615775,ถ้าไปเดทกะผช ครั้งแรก เน้นว่าเดท ไม่ใช่นัด ละผช ให้ชักให้ รู้สึกยังไง?,41 0
https://yellotalk.co/yell/67615776,เป็นคนที่รักมั่นคงมาก เวลารักใครคือรักสุด นอกใจไม่เป็นและไม่คิดจะทำเลย แต่วาสนาผู้ใดน้ออ,0 0
https://yellotalk.co/yell/67615777,ตอนอยู่หอใน ปลุกความเป็นเกในตัวคุณ,6 0
https://yellotalk.co/yell/67615778,ฟ้าร้องไห้ เด็กกายภาพทำข้อสอบไม่ได้ 😭,0 1
https://yellotalk.co/yell/67615779,ร้านส้มตำเปิดแล้วนะคะ,1 0
https://yellotalk.co/yell/67615780,แกคิดถึงแต่เขา ส่วนเราก็คิดถึงแต่แก แค่นั้น,1 0
https://yellotalk.co/yell/67615781,มีกันแดดสำหรับคนผิวมันไหม ตอนนี้ใช้เคลียโนสรู้สึกว่าอุดต้น,2 0
https://yellotalk.co/yell/67615783,พวกมึงไปทำงาน เคยรู้สึกว่า คนในออฟฟิศใส่หน้ากากเข้าหากันบ้างปะ,4 0
https://yellotalk.co/yell/67615784,มออื่นเขามีเคสเลื่อนสอบเพราะพายุเข้าบ้างป้ะ,0 0
https://yellotalk.co/yell/67615785,Airpods gen 2 ยังน่าซื้ออยู่มั้ย,6 0
https://yellotalk.co/yell/67615786,หาตอกเดอะไบร์ทคับ,7 0
https://yellotalk.co/yell/67615787,ทำไมพวกใน thread ชอบอวดเงินเดือนกัน บางคน 500000 บางคน 18000000 เงินเดือนในเกมหรอ,4 1
https://yellotalk.co/yell/67615788,ตำแหน่งงานเท่ากันมีสิทธิ์ไรมาสั่งแล้วก็เอาเปรียบกู,0 0
https://yellotalk.co/yell/67615789,ชานมนกฮูกแถว get a มีโทรสั่งมั้ยคะ,0 0
https://yellotalk.co/yell/67615790,จะมีคนคุยกี่โมง,0 0
https://yellotalk.co/yell/67615791,uคุยกับผช อึ้งมาก เขาบอกผชจะอยากแตกใส่หน้าผญที่ตาสีอ่อนมากกว่าตาสีเข้ม เปิดโลกชั้นมากกก,4 0
https://yellotalk.co/yell/67615792,ไม่เคยเข้าใจจนมาเจอเธอก็ไม่เข้าใจเหมือนเดิม,0 0
https://yellotalk.co/yell/67615793,หาญ.มาดูK,6 0
https://yellotalk.co/yell/67615794,เพิ่งลาออกมาเพราะพี่ที่ทำงานtoxicแต่ก็แอบเคว้ง เพราะยังไม่มีงานใหม่🥲,2 0
https://yellotalk.co/yell/67615795,หน้าท้องเล่นทุกวันได้มั้ย เราเล่นสองวันติดละปวด เล่นซ้ำได้มั้ย หรือต้องพัก,13 1
https://yellotalk.co/yell/67615796,น้ำท่วมแน่กูว่า,3 11
https://yellotalk.co/yell/67615797,หา ญ ดูหนังด้วยในดิสคอร์ท เดี๋ยวเราแชร์จอ,0 0
https://yellotalk.co/yell/67615798,คิดถึงเธอนะ,2 0
https://yellotalk.co/yell/67615800,ราเมงในมอมีอพชป่ะ,2 0
https://yellotalk.co/yell/67615801,ขายบานอฟฟี่พร้อมส่งพรุ่งนี้ 60฿ (ลาดพร้าวงับ),0 0
https://yellotalk.co/yell/67615803,มีใครเปน dev ไหม แนะนำหน่อย ทำไงถึงจะได้งาน,1 0
https://yellotalk.co/yell/67615804,Brown eyed Korean girl got me trippin🙂‍↔️,0 0
